Episode,Reward,Epsilon
13250,203.60,0.01877
13251,252.50,0.01876
13252,159.80,0.01876
13253,80.40,0.01875
13254,98.80,0.01875
13255,182.00,0.01874
13256,79.50,0.01873
13257,192.90,0.01873
13258,24.10,0.01872
13259,85.40,0.01872
13260,246.80,0.01871
13261,157.00,0.01871
13262,167.60,0.01870
13263,128.00,0.01870
13264,178.00,0.01869
13265,313.90,0.01868
13266,132.30,0.01868
13267,88.90,0.01867
13268,136.00,0.01867
13269,172.30,0.01866
13270,225.30,0.01866
13271,108.90,0.01865
13272,206.30,0.01864
13273,121.80,0.01864
13274,302.60,0.01863
13275,48.80,0.01863
13276,127.80,0.01862
13277,158.80,0.01862
13278,49.10,0.01861
13279,334.10,0.01861
13280,173.90,0.01860
13281,354.30,0.01859
13282,218.30,0.01859
13283,54.60,0.01858
13284,109.70,0.01858
13285,94.80,0.01857
13286,16.60,0.01857
13287,219.00,0.01856
13288,257.10,0.01856
13289,98.20,0.01855
13290,70.00,0.01854
13291,374.50,0.01854
13292,233.70,0.01853
13293,39.00,0.01853
13294,21.70,0.01852
13295,70.50,0.01852
13296,185.00,0.01851
13297,75.00,0.01851
13298,-3.00,0.01850
13299,221.40,0.01849
13300,130.60,0.01849
13301,86.80,0.01848
13302,141.90,0.01848
13303,56.80,0.01847
13304,209.40,0.01847
13305,102.10,0.01846
13306,122.00,0.01846
13307,187.40,0.01845
13308,90.30,0.01844
13309,155.80,0.01844
13310,189.70,0.01843
13311,109.30,0.01843
13312,50.60,0.01842
13313,115.80,0.01842
13314,246.00,0.01841
13315,310.00,0.01841
13316,200.60,0.01840
13317,222.50,0.01839
13318,208.10,0.01839
13319,31.50,0.01838
13320,197.40,0.01838
13321,114.30,0.01837
13322,37.30,0.01837
13323,44.10,0.01836
13324,143.50,0.01836
13325,78.70,0.01835
13326,79.50,0.01834
13327,55.20,0.01834
13328,308.70,0.01833
13329,143.70,0.01833
13330,150.10,0.01832
13331,84.00,0.01832
13332,91.60,0.01831
13333,14.30,0.01831
13334,99.00,0.01830
13335,180.50,0.01830
13336,142.50,0.01829
13337,230.20,0.01828
13338,59.30,0.01828
13339,250.10,0.01827
13340,95.10,0.01827
13341,87.40,0.01826
13342,-12.20,0.01826
13343,183.60,0.01825
13344,224.20,0.01825
13345,166.50,0.01824
13346,170.30,0.01824
13347,75.00,0.01823
13348,161.70,0.01822
13349,118.70,0.01822
13350,122.40,0.01821
13351,130.10,0.01821
13352,249.30,0.01820
13353,312.50,0.01820
13354,212.90,0.01819
13355,258.80,0.01819
13356,192.50,0.01818
13357,297.10,0.01818
13358,139.10,0.01817
13359,93.20,0.01816
13360,55.80,0.01816
13361,159.30,0.01815
13362,126.50,0.01815
13363,359.50,0.01814
13364,190.80,0.01814
13365,142.50,0.01813
13366,101.10,0.01813
13367,86.40,0.01812
13368,83.00,0.01812
13369,173.40,0.01811
13370,123.40,0.01810
13371,91.60,0.01810
13372,94.10,0.01809
13373,358.20,0.01809
13374,234.90,0.01808
13375,84.10,0.01808
13376,121.20,0.01807
13377,58.80,0.01807
13378,-4.40,0.01806
13379,170.10,0.01806
13380,22.60,0.01805
13381,170.50,0.01804
13382,73.70,0.01804
13383,156.50,0.01803
13384,317.00,0.01803
13385,145.60,0.01802
13386,284.50,0.01802
13387,89.90,0.01801
13388,160.60,0.01801
13389,125.80,0.01800
13390,209.10,0.01800
13391,240.70,0.01799
13392,111.20,0.01799
13393,59.60,0.01798
13394,-11.10,0.01797
13395,-10.30,0.01797
13396,146.50,0.01796
13397,30.90,0.01796
13398,120.60,0.01795
13399,190.30,0.01795
13400,121.60,0.01794
13401,159.10,0.01794
13402,136.50,0.01793
13403,183.80,0.01793
13404,118.60,0.01792
13405,167.20,0.01792
13406,103.90,0.01791
13407,129.60,0.01790
13408,207.80,0.01790
13409,187.50,0.01789
13410,-6.10,0.01789
13411,186.40,0.01788
13412,251.30,0.01788
13413,227.70,0.01787
13414,185.60,0.01787
13415,112.10,0.01786
13416,167.20,0.01786
13417,190.90,0.01785
13418,341.90,0.01785
13419,206.90,0.01784
13420,230.80,0.01783
13421,116.30,0.01783
13422,178.80,0.01782
13423,229.00,0.01782
13424,345.80,0.01781
13425,48.20,0.01781
13426,238.60,0.01780
13427,130.20,0.01780
13428,137.80,0.01779
13429,179.50,0.01779
13430,247.40,0.01778
13431,243.40,0.01778
13432,95.20,0.01777
13433,141.70,0.01777
13434,150.00,0.01776
13435,80.10,0.01775
13436,65.40,0.01775
13437,72.30,0.01774
13438,86.90,0.01774
13439,175.80,0.01773
13440,47.10,0.01773
13441,31.00,0.01772
13442,46.40,0.01772
13443,74.50,0.01771
13444,63.80,0.01771
13445,55.30,0.01770
13446,56.10,0.01770
13447,177.60,0.01769
13448,89.40,0.01769
13449,179.60,0.01768
13450,273.90,0.01767
13451,319.30,0.01767
13452,175.40,0.01766
13453,141.20,0.01766
13454,127.10,0.01765
13455,275.30,0.01765
13456,107.70,0.01764
13457,220.10,0.01764
13458,268.50,0.01763
13459,84.60,0.01763
13460,231.80,0.01762
13461,200.00,0.01762
13462,141.10,0.01761
13463,279.10,0.01761
13464,282.40,0.01760
13465,112.10,0.01760
13466,90.00,0.01759
13467,192.00,0.01759
13468,120.80,0.01758
13469,106.90,0.01757
13470,104.80,0.01757
13471,-4.20,0.01756
13472,210.00,0.01756
13473,104.00,0.01755
13474,172.50,0.01755
13475,75.80,0.01754
13476,110.70,0.01754
13477,110.20,0.01753
13478,247.40,0.01753
13479,163.50,0.01752
13480,66.80,0.01752
13481,207.30,0.01751
13482,119.60,0.01751
13483,54.80,0.01750
13484,89.80,0.01750
13485,166.60,0.01749
13486,276.40,0.01749
13487,147.30,0.01748
13488,155.40,0.01747
13489,158.10,0.01747
13490,228.40,0.01746
13491,110.40,0.01746
13492,-3.70,0.01745
13493,105.80,0.01745
13494,37.10,0.01744
13495,143.60,0.01744
13496,113.70,0.01743
13497,263.40,0.01743
13498,147.90,0.01742
13499,121.80,0.01742
13500,101.70,0.01741
13501,73.80,0.01741
13502,125.80,0.01740
13503,40.50,0.01740
13504,117.90,0.01739
13505,301.70,0.01739
13506,213.00,0.01738
13507,219.10,0.01738
13508,136.10,0.01737
13509,95.70,0.01736
13510,150.60,0.01736
13511,130.10,0.01735
13512,188.90,0.01735
13513,49.10,0.01734
13514,72.50,0.01734
13515,138.80,0.01733
13516,100.70,0.01733
13517,-12.50,0.01732
13518,209.40,0.01732
13519,92.30,0.01731
13520,128.40,0.01731
13521,33.80,0.01730
13522,145.10,0.01730
13523,201.30,0.01729
13524,121.40,0.01729
13525,248.70,0.01728
13526,-11.50,0.01728
13527,111.30,0.01727
13528,123.30,0.01727
13529,300.80,0.01726
13530,161.70,0.01726
13531,92.50,0.01725
13532,163.90,0.01725
13533,81.60,0.01724
13534,107.40,0.01724
13535,228.60,0.01723
13536,122.40,0.01722
13537,117.90,0.01722
13538,151.70,0.01721
13539,68.30,0.01721
13540,43.10,0.01720
13541,115.90,0.01720
13542,44.80,0.01719
13543,145.90,0.01719
13544,208.40,0.01718
13545,187.60,0.01718
13546,117.20,0.01717
13547,180.90,0.01717
13548,150.70,0.01716
13549,303.80,0.01716
13550,121.60,0.01715
13551,157.50,0.01715
13552,266.70,0.01714
13553,149.90,0.01714
13554,176.60,0.01713
13555,110.40,0.01713
13556,160.00,0.01712
13557,290.30,0.01712
13558,175.50,0.01711
13559,116.50,0.01711
13560,215.60,0.01710
13561,202.30,0.01710
13562,55.30,0.01709
13563,190.60,0.01709
13564,85.50,0.01708
13565,159.90,0.01708
13566,130.60,0.01707
13567,150.70,0.01707
13568,75.10,0.01706
13569,179.20,0.01706
13570,93.60,0.01705
13571,143.80,0.01704
13572,98.50,0.01704
13573,260.20,0.01703
13574,228.90,0.01703
13575,184.00,0.01702
13576,100.70,0.01702
13577,177.70,0.01701
13578,201.20,0.01701
13579,134.20,0.01700
13580,179.80,0.01700
13581,205.80,0.01699
13582,160.30,0.01699
13583,199.20,0.01698
13584,138.10,0.01698
13585,69.60,0.01697
13586,112.50,0.01697
13587,162.70,0.01696
13588,57.60,0.01696
13589,43.70,0.01695
13590,275.70,0.01695
13591,102.50,0.01694
13592,147.30,0.01694
13593,108.50,0.01693
13594,102.90,0.01693
13595,220.80,0.01692
13596,222.80,0.01692
13597,13.80,0.01691
13598,209.10,0.01691
13599,257.80,0.01690
13600,196.70,0.01690
13601,124.40,0.01689
13602,105.40,0.01689
13603,216.70,0.01688
13604,225.00,0.01688
13605,183.90,0.01687
13606,60.10,0.01687
13607,106.90,0.01686
13608,146.60,0.01686
13609,226.90,0.01685
13610,40.60,0.01685
13611,51.60,0.01684
13612,94.50,0.01684
13613,272.40,0.01683
13614,243.00,0.01683
13615,117.90,0.01682
13616,334.10,0.01682
13617,93.70,0.01681
13618,56.70,0.01681
13619,-2.80,0.01680
13620,132.30,0.01680
13621,102.00,0.01679
13622,130.40,0.01679
13623,253.40,0.01678
13624,244.90,0.01678
13625,193.90,0.01677
13626,111.00,0.01677
13627,277.30,0.01676
13628,58.90,0.01676
13629,-10.60,0.01675
13630,190.90,0.01675
13631,101.00,0.01674
13632,257.30,0.01674
13633,317.50,0.01673
13634,260.60,0.01673
13635,219.90,0.01672
13636,232.40,0.01672
13637,122.10,0.01671
13638,162.40,0.01671
13639,33.90,0.01670
13640,6.30,0.01670
13641,159.40,0.01669
13642,96.50,0.01669
13643,260.50,0.01668
13644,63.10,0.01668
13645,96.80,0.01667
13646,111.80,0.01667
13647,91.20,0.01666
13648,186.80,0.01666
13649,125.00,0.01665
13650,104.00,0.01665
13651,52.30,0.01664
13652,211.60,0.01664
13653,262.70,0.01663
13654,138.40,0.01663
13655,13.90,0.01662
13656,100.40,0.01662
13657,241.60,0.01661
13658,166.80,0.01661
13659,144.50,0.01660
13660,252.20,0.01660
13661,174.00,0.01659
13662,228.00,0.01659
13663,139.00,0.01658
13664,117.90,0.01658
13665,175.90,0.01657
13666,219.30,0.01657
13667,226.00,0.01656
13668,47.20,0.01656
13669,191.20,0.01655
13670,263.20,0.01655
13671,170.10,0.01654
13672,93.70,0.01654
13673,273.70,0.01653
13674,181.20,0.01653
13675,160.40,0.01652
13676,229.30,0.01652
13677,103.30,0.01651
13678,278.80,0.01651
13679,168.60,0.01650
13680,-10.10,0.01650
13681,78.50,0.01649
13682,229.70,0.01649
13683,196.70,0.01648
13684,50.90,0.01648
13685,157.70,0.01647
13686,162.00,0.01647
13687,229.60,0.01646
13688,61.70,0.01646
13689,67.00,0.01645
13690,100.10,0.01645
13691,278.80,0.01644
13692,112.80,0.01644
13693,205.80,0.01643
13694,136.50,0.01643
13695,96.50,0.01642
13696,57.40,0.01642
13697,124.00,0.01641
13698,167.50,0.01641
13699,141.50,0.01640
13700,120.10,0.01640
13701,62.90,0.01639
13702,292.40,0.01639
13703,49.70,0.01638
13704,132.00,0.01638
13705,85.60,0.01637
13706,190.50,0.01637
13707,131.30,0.01636
13708,141.70,0.01636
13709,297.70,0.01635
13710,194.70,0.01635
13711,150.50,0.01634
13712,110.60,0.01634
13713,110.50,0.01633
13714,33.00,0.01633
13715,201.90,0.01632
13716,152.80,0.01632
13717,79.60,0.01631
13718,111.70,0.01631
13719,60.60,0.01630
13720,-10.70,0.01630
13721,137.30,0.01629
13722,51.50,0.01629
13723,83.60,0.01628
13724,32.10,0.01628
13725,208.50,0.01628
13726,185.40,0.01627
13727,227.50,0.01627
13728,114.30,0.01626
13729,231.50,0.01626
13730,188.40,0.01625
13731,122.00,0.01625
13732,101.60,0.01624
13733,198.40,0.01624
13734,137.70,0.01623
13735,157.80,0.01623
13736,122.90,0.01622
13737,142.50,0.01622
13738,201.30,0.01621
13739,-1.90,0.01621
13740,212.30,0.01620
13741,130.90,0.01620
13742,66.30,0.01619
13743,104.00,0.01619
13744,263.40,0.01618
13745,203.00,0.01618
13746,239.40,0.01617
13747,269.80,0.01617
13748,150.30,0.01616
13749,148.50,0.01616
13750,255.20,0.01615
13751,88.80,0.01615
13752,81.90,0.01614
13753,129.10,0.01614
13754,-10.30,0.01613
13755,237.80,0.01613
13756,176.60,0.01612
13757,103.30,0.01612
13758,62.70,0.01611
13759,151.80,0.01611
13760,233.90,0.01611
13761,43.10,0.01610
13762,92.80,0.01610
13763,100.50,0.01609
13764,175.40,0.01609
13765,135.40,0.01608
13766,72.70,0.01608
13767,237.20,0.01607
13768,284.10,0.01607
13769,290.60,0.01606
13770,115.20,0.01606
13771,53.30,0.01605
13772,268.90,0.01605
13773,88.60,0.01604
13774,72.10,0.01604
13775,104.10,0.01603
13776,204.50,0.01603
13777,176.90,0.01602
13778,194.80,0.01602
13779,110.70,0.01601
13780,110.30,0.01601
13781,126.80,0.01600
13782,203.70,0.01600
13783,100.00,0.01599
13784,159.00,0.01599
13785,101.60,0.01598
13786,170.20,0.01598
13787,215.70,0.01598
13788,50.80,0.01597
13789,4.70,0.01597
13790,186.40,0.01596
13791,34.80,0.01596
13792,144.90,0.01595
13793,176.50,0.01595
13794,66.20,0.01594
13795,155.10,0.01594
13796,45.90,0.01593
13797,231.60,0.01593
13798,90.50,0.01592
13799,165.80,0.01592
13800,233.90,0.01591
13801,-3.00,0.01591
13802,213.80,0.01590
13803,-5.30,0.01590
13804,55.70,0.01589
13805,182.70,0.01589
13806,133.80,0.01588
13807,27.30,0.01588
13808,170.00,0.01587
13809,153.90,0.01587
13810,176.10,0.01587
13811,79.30,0.01586
13812,236.90,0.01586
13813,60.40,0.01585
13814,153.50,0.01585
13815,198.30,0.01584
13816,235.60,0.01584
13817,100.40,0.01583
13818,114.00,0.01583
13819,164.50,0.01582
13820,210.50,0.01582
13821,145.30,0.01581
13822,102.30,0.01581
13823,167.60,0.01580
13824,66.90,0.01580
13825,45.60,0.01579
13826,87.10,0.01579
13827,136.20,0.01578
13828,87.40,0.01578
13829,163.00,0.01578
13830,220.30,0.01577
13831,133.20,0.01577
13832,52.00,0.01576
13833,213.20,0.01576
13834,242.70,0.01575
13835,54.60,0.01575
13836,163.80,0.01574
13837,82.20,0.01574
13838,252.70,0.01573
13839,41.70,0.01573
13840,182.50,0.01572
13841,101.50,0.01572
13842,75.30,0.01571
13843,183.00,0.01571
13844,212.80,0.01570
13845,17.00,0.01570
13846,-3.30,0.01569
13847,169.10,0.01569
13848,154.80,0.01569
13849,154.50,0.01568
13850,134.90,0.01568
13851,165.40,0.01567
13852,86.90,0.01567
13853,-11.10,0.01566
13854,106.00,0.01566
13855,178.30,0.01565
13856,104.60,0.01565
13857,123.20,0.01564
13858,160.60,0.01564
13859,165.50,0.01563
13860,54.00,0.01563
13861,38.50,0.01562
13862,141.70,0.01562
13863,113.80,0.01561
13864,9.40,0.01561
13865,103.00,0.01561
13866,32.30,0.01560
13867,40.60,0.01560
13868,276.90,0.01559
13869,72.40,0.01559
13870,225.50,0.01558
13871,45.80,0.01558
13872,125.60,0.01557
13873,134.60,0.01557
13874,62.00,0.01556
13875,95.70,0.01556
13876,201.80,0.01555
13877,222.60,0.01555
13878,50.40,0.01554
13879,-4.30,0.01554
13880,70.70,0.01554
13881,6.70,0.01553
13882,94.10,0.01553
13883,88.70,0.01552
13884,148.20,0.01552
13885,147.00,0.01551
13886,234.90,0.01551
13887,226.80,0.01550
13888,-10.70,0.01550
13889,134.10,0.01549
13890,101.50,0.01549
13891,237.20,0.01548
13892,133.20,0.01548
13893,191.90,0.01548
13894,334.10,0.01547
13895,207.60,0.01547
13896,11.40,0.01546
13897,121.20,0.01546
13898,253.40,0.01545
13899,58.40,0.01545
13900,92.10,0.01544
13901,131.30,0.01544
13902,107.00,0.01543
13903,160.50,0.01543
13904,164.30,0.01542
13905,202.20,0.01542
13906,97.80,0.01541
13907,150.30,0.01541
13908,97.70,0.01541
13909,80.90,0.01540
13910,105.10,0.01540
13911,203.70,0.01539
13912,178.20,0.01539
13913,164.20,0.01538
13914,265.90,0.01538
13915,-10.20,0.01537
13916,107.60,0.01537
13917,155.60,0.01536
13918,125.40,0.01536
13919,104.50,0.01535
13920,91.30,0.01535
13921,108.80,0.01535
13922,197.70,0.01534
13923,218.80,0.01534
13924,176.30,0.01533
13925,117.90,0.01533
13926,225.10,0.01532
13927,170.40,0.01532
13928,212.30,0.01531
13929,196.90,0.01531
13930,143.50,0.01530
13931,5.20,0.01530
13932,98.80,0.01530
13933,143.00,0.01529
13934,32.60,0.01529
13935,140.40,0.01528
13936,191.50,0.01528
13937,116.20,0.01527
13938,66.70,0.01527
13939,264.50,0.01526
13940,171.90,0.01526
13941,269.80,0.01525
13942,290.40,0.01525
13943,140.60,0.01524
13944,147.00,0.01524
13945,180.50,0.01524
13946,286.50,0.01523
13947,56.70,0.01523
13948,206.40,0.01522
13949,225.30,0.01522
13950,134.90,0.01521
13951,352.80,0.01521
13952,191.00,0.01520
13953,187.20,0.01520
13954,209.50,0.01519
13955,141.50,0.01519
13956,203.30,0.01519
13957,150.20,0.01518
13958,171.50,0.01518
13959,340.20,0.01517
13960,276.10,0.01517
13961,175.90,0.01516
13962,73.90,0.01516
13963,268.10,0.01515
13964,118.70,0.01515
13965,145.80,0.01514
13966,70.00,0.01514
13967,91.30,0.01514
13968,84.50,0.01513
13969,227.60,0.01513
13970,169.90,0.01512
13971,185.10,0.01512
13972,131.80,0.01511
13973,74.50,0.01511
13974,45.40,0.01510
13975,31.20,0.01510
13976,158.40,0.01509
13977,208.00,0.01509
13978,136.20,0.01509
13979,304.80,0.01508
13980,91.60,0.01508
13981,72.80,0.01507
13982,55.30,0.01507
13983,93.30,0.01506
13984,201.50,0.01506
13985,101.80,0.01505
13986,244.90,0.01505
13987,137.00,0.01504
13988,59.60,0.01504
13989,110.40,0.01504
13990,129.60,0.01503
13991,353.10,0.01503
13992,233.10,0.01502
13993,112.30,0.01502
13994,237.00,0.01501
13995,163.40,0.01501
13996,93.60,0.01500
13997,334.10,0.01500
13998,82.60,0.01500
13999,350.00,0.01499
14000,217.80,0.01499
14001,237.20,0.01498
14002,242.10,0.01498
14003,110.80,0.01497
14004,138.80,0.01497
14005,77.00,0.01496
14006,230.70,0.01496
14007,214.70,0.01495
14008,131.70,0.01495
14009,83.70,0.01495
14010,96.80,0.01494
14011,200.20,0.01494
14012,295.10,0.01493
14013,23.70,0.01493
14014,143.10,0.01492
14015,37.90,0.01492
14016,287.10,0.01491
14017,157.60,0.01491
14018,325.20,0.01491
14019,68.50,0.01490
14020,168.50,0.01490
14021,108.70,0.01489
14022,210.00,0.01489
14023,137.50,0.01488
14024,228.00,0.01488
14025,121.70,0.01487
14026,156.60,0.01487
14027,174.80,0.01487
14028,118.80,0.01486
14029,126.70,0.01486
14030,151.70,0.01485
14031,292.20,0.01485
14032,258.40,0.01484
14033,25.40,0.01484
14034,185.30,0.01483
14035,160.30,0.01483
14036,33.40,0.01483
14037,256.20,0.01482
14038,222.80,0.01482
14039,175.90,0.01481
14040,23.30,0.01481
14041,119.40,0.01480
14042,149.70,0.01480
14043,104.20,0.01479
14044,211.30,0.01479
14045,100.30,0.01479
14046,126.30,0.01478
14047,159.30,0.01478
14048,136.90,0.01477
14049,76.70,0.01477
14050,71.70,0.01476
14051,261.50,0.01476
14052,124.40,0.01475
14053,133.10,0.01475
14054,205.90,0.01475
14055,171.50,0.01474
14056,399.60,0.01474
14057,53.00,0.01473
14058,195.70,0.01473
14059,101.70,0.01472
14060,145.40,0.01472
14061,229.80,0.01471
14062,95.70,0.01471
14063,214.00,0.01471
14064,81.60,0.01470
14065,146.90,0.01470
14066,238.30,0.01469
14067,68.70,0.01469
14068,125.50,0.01468
14069,161.60,0.01468
14070,271.90,0.01467
14071,15.20,0.01467
14072,269.10,0.01467
14073,199.10,0.01466
14074,144.60,0.01466
14075,134.60,0.01465
14076,177.70,0.01465
14077,238.70,0.01464
14078,108.50,0.01464
14079,138.50,0.01464
14080,147.50,0.01463
14081,59.50,0.01463
14082,184.90,0.01462
14083,232.80,0.01462
14084,234.10,0.01461
14085,165.00,0.01461
14086,39.00,0.01460
14087,119.40,0.01460
14088,5.60,0.01460
14089,6.90,0.01459
14090,11.90,0.01459
14091,21.20,0.01458
14092,69.00,0.01458
14093,255.90,0.01457
14094,163.70,0.01457
14095,213.40,0.01456
14096,179.80,0.01456
14097,119.20,0.01456
14098,267.00,0.01455
14099,25.00,0.01455
14100,334.10,0.01454
14101,135.90,0.01454
14102,153.50,0.01453
14103,308.20,0.01453
14104,85.80,0.01453
14105,93.60,0.01452
14106,257.00,0.01452
14107,102.10,0.01451
14108,354.30,0.01451
14109,364.40,0.01450
14110,186.80,0.01450
14111,122.90,0.01450
14112,144.40,0.01449
14113,122.60,0.01449
14114,219.90,0.01448
14115,57.10,0.01448
14116,216.70,0.01447
14117,80.60,0.01447
14118,118.60,0.01446
14119,111.30,0.01446
14120,174.00,0.01446
14121,-3.50,0.01445
14122,185.00,0.01445
14123,158.10,0.01444
14124,227.20,0.01444
14125,203.00,0.01443
14126,125.10,0.01443
14127,120.10,0.01443
14128,324.00,0.01442
14129,305.80,0.01442
14130,177.90,0.01441
14131,334.10,0.01441
14132,12.50,0.01440
14133,207.60,0.01440
14134,87.70,0.01440
14135,156.20,0.01439
14136,221.90,0.01439
14137,43.00,0.01438
14138,261.90,0.01438
14139,181.20,0.01437
14140,187.80,0.01437
14141,169.30,0.01437
14142,64.40,0.01436
14143,261.90,0.01436
14144,245.10,0.01435
14145,147.80,0.01435
14146,250.60,0.01434
14147,40.60,0.01434
14148,136.60,0.01434
14149,179.30,0.01433
14150,112.10,0.01433
14151,-10.20,0.01432
14152,329.20,0.01432
14153,122.10,0.01431
14154,123.20,0.01431
14155,14.10,0.01431
14156,139.70,0.01430
14157,169.50,0.01430
14158,118.50,0.01429
14159,155.60,0.01429
